
S&P 500 INDEX,Last: 4604.3701,Change:  18.7801
Date: 9 декабря 2023 г. в 13:49 GMT-5,Bid: 4579.7998,Ask: 4623.75,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 08 2023,SPXW231208C04580000,23.2,5,19.9,27.5,16662,0,0,0,3171,4580.00,SPXW231208P04580000,0.05,-14,0,0.05,75495,0,0,0,3509
Fri Dec 08 2023,SPXW231208C04585000,19,3.4,14.9,22.5,23539,0,0,0,2761,4585.00,SPXW231208P04585000,0.05,-16.4,0,0.05,64096,0,0,0,2217
Fri Dec 08 2023,SPXW231208C04590000,14.05,0.8,10,16.9,41712,0,0,0,4810,4590.00,SPXW231208P04590000,0.05,-18.95,0,0.05,70695,0,0,0,1688
Fri Dec 08 2023,SPXW231208C04595000,9.35,-1.75,8.3,11,53222,0,0,0,3112,4595.00,SPXW231208P04595000,0.05,-21.8,0,0.05,61914,0,0,0,651
Fri Dec 08 2023,SPXW231208C04600000,4.31,-4.89,3,4.5,121615,0,0,0,13034,4600.00,SPXW231208P04600000,0.05,-24.95,0,0.05,80516,0,0,0,7119
Fri Dec 08 2023,SPXW231208C04605000,0.1,-7.45,0.1,0.15,111360,0,0,0,2428,4605.00,SPXW231208P04605000,0.65,-27.65,0.65,0.9,42946,0,0,0,182
Fri Dec 08 2023,SPXW231208C04610000,0.05,-6.1,0,0.05,113984,0,0,0,3698,4610.00,SPXW231208P04610000,7,-24.85,5,7.9,14165,0,0,0,240
Fri Dec 08 2023,SPXW231208C04615000,0.05,-4.85,0,0.05,71331,0,0,0,3510,4615.00,SPXW231208P04615000,11.5,-24.1,9.6,15,2533,0,0,0,140
Fri Dec 08 2023,SPXW231208C04620000,0.05,-3.8,0,0.05,56108,0,0,0,4401,4620.00,SPXW231208P04620000,15.58,-23.97,13,20.1,2260,0,0,0,164
Fri Dec 08 2023,SPXW231208C04625000,0.05,-2.975,0,0.05,36929,0,0,0,5658,4625.00,SPXW231208P04625000,20.2,-23.6,17.5,25.1,1140,0,0,0,540
Fri Dec 08 2023,SPXW231208C04630000,0.05,-2.25,0,0.05,30835,0,0,0,5321,4630.00,SPXW231208P04630000,26,-22.15,22.5,30.1,918,0,0,0,172
Fri Dec 08 2023,SPXW231208C04635000,0.05,-1.75,0,0.05,17918,0,0,0,3746,4635.00,SPXW231208P04635000,27.62,-24.83,27.5,35.1,160,0,0,0,13
Fri Dec 08 2023,SPXW231208C04640000,0.05,-1.3,0,0.05,15396,0,0,0,6136,4640.00,SPXW231208P04640000,35.4,-21.6,32.5,40.1,172,0,0,0,49
Fri Dec 08 2023,SPXW231208C04645000,0.05,-0.975,0,0.05,18575,0,0,0,3538,4645.00,SPXW231208P04645000,38.33,-23.27,37.5,45.1,66,0,0,0,26
Fri Dec 08 2023,SPXW231208C04650000,0.05,-0.725,0,0.05,10197,0,0,0,8169,4650.00,SPXW231208P04650000,46,-20.35,42.5,48.5,273,0,0,0,211
Fri Dec 08 2023,SPXW231208C04655000,0.05,-0.525,0,0.05,7535,0,0,0,3109,4655.00,SPXW231208P04655000,50,-21.15,47.5,55.1,37,0,0,0,12
Fri Dec 08 2023,SPXW231208C04660000,0.05,-0.4,0,0.05,8376,0,0,0,4911,4660.00,SPXW231208P04660000,52.55,-23.5,52.3,60.1,6,0,0,0,9
Fri Dec 08 2023,SPXW231208C04665000,0.05,-0.3,0,0.05,6922,0,0,0,2211,4665.00,SPXW231208P04665000,61.05,-19.9,57.3,65,3,0,0,0,4
Fri Dec 08 2023,SPXW231208C04670000,0.05,-0.225,0,0.05,2916,0,0,0,1987,4670.00,SPXW231208P04670000,75.1,-10.75,62.3,70,13,0,0,0,6
Fri Dec 08 2023,SPXW231208C04675000,0.05,-0.175,0,0.05,8258,0,0,0,4629,4675.00,SPXW231208P04675000,72.5,-18.3,67.3,75,7,0,0,0,257
Fri Dec 08 2023,SPXW231208C04680000,0.05,-0.125,0,0.05,4447,0,0,0,3229,4680.00,SPXW231208P04680000,75.3,-21.55,72.3,80,5,0,0,0,135
Fri Dec 08 2023,SPXW231208C04685000,0.05,-0.125,0,0.05,1977,0,0,0,1696,4685.00,SPXW231208P04685000,0,0,77.3,85.1,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04690000,0.05,-0.075,0,0.05,857,0,0,0,2559,4690.00,SPXW231208P04690000,108.6,1.75,82.5,90.1,2,0,0,0,3
Fri Dec 08 2023,SPXW231208C04695000,0.05,-0.075,0,0.05,468,0,0,0,498,4695.00,SPXW231208P04695000,87.68,-21.92,87.5,95.1,7,0,0,0,14
Fri Dec 08 2023,SPXW231208C04700000,0.05,-0.075,0,0.05,144,0,0,0,3096,4700.00,SPXW231208P04700000,97.52,-17.23,92.5,100.1,5,0,0,0,205
Fri Dec 08 2023,SPXW231208C04705000,0.05,-0.025,0,0.05,6,0,0,0,856,4705.00,SPXW231208P04705000,0,0,97.5,105,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04710000,0.05,-0.025,0,0.05,49,0,0,0,1381,4710.00,SPXW231208P04710000,104.1,-20.7,102.5,110.1,1,0,0,0,1
Fri Dec 08 2023,SPXW231208C04715000,0.05,-0.025,0,0.05,4,0,0,0,479,4715.00,SPXW231208P04715000,116.16,-15.54,107.5,112.8,11,0,0,0,11
Fri Dec 08 2023,SPXW231208C04720000,0.05,-0.025,0,0.05,3,0,0,0,1643,4720.00,SPXW231208P04720000,112.7,-24.1,112.1,120.6,1,0,0,0,0
Fri Dec 08 2023,SPXW231208C04725000,0.05,-0.025,0,0.05,3,0,0,0,2316,4725.00,SPXW231208P04725000,133.05,-8.7,117.1,125.6,1,0,0,0,2
Fri Dec 08 2023,SPXW231208C04730000,0.05,0,0,0.05,0,0,0,0,1282,4730.00,SPXW231208P04730000,180.28,0,122.1,130.6,0,0,0,0,1
Fri Dec 08 2023,SPXW231208C04735000,0.05,-0.025,0,0.05,6,0,0,0,320,4735.00,SPXW231208P04735000,0,0,127.1,135.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04740000,0.05,0,0,0.05,0,0,0,0,541,4740.00,SPXW231208P04740000,222,0,132.1,140.6,0,0,0,0,1
Fri Dec 08 2023,SPXW231208C04745000,0.05,0,0,0.05,0,0,0,0,314,4745.00,SPXW231208P04745000,0,0,137.1,145.5,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04750000,0.05,-0.025,0,0.05,1,0,0,0,3812,4750.00,SPXW231208P04750000,146.25,-18.25,142.1,150.6,12,0,0,0,10
Fri Dec 08 2023,SPXW231208C04760000,0.05,0.025,0,0.05,4,0,0,0,1314,4760.00,SPXW231208P04760000,172.18,0,152.1,160.6,0,0,0,0,1
Fri Dec 08 2023,SPXW231208C04770000,0.05,0,0,0.05,0,0,0,0,1531,4770.00,SPXW231208P04770000,171.34,-13.16,162.1,170.6,15,0,0,0,0
Fri Dec 08 2023,SPXW231208C04775000,0.05,0,0,0.05,0,0,0,0,686,4775.00,SPXW231208P04775000,172.74,-16.66,167.1,174.8,33,0,0,0,3
Fri Dec 08 2023,SPXW231208C04780000,0.05,0,0,0.05,0,0,0,0,1717,4780.00,SPXW231208P04780000,175.22,-19.38,172.1,180.6,1,0,0,0,2
Fri Dec 08 2023,SPXW231208C04790000,0.05,0,0,0.05,0,0,0,0,462,4790.00,SPXW231208P04790000,0,0,182.1,190.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04800000,0.05,0.025,0,0.05,10,0,0,0,2849,4800.00,SPXW231208P04800000,197.77,-17.83,192.1,200.6,1,0,0,0,6
Fri Dec 08 2023,SPXW231208C04810000,0.05,0,0,0.05,0,0,0,0,652,4810.00,SPXW231208P04810000,211.33,-15.32,202.1,210.6,15,0,0,0,0
Fri Dec 08 2023,SPXW231208C04820000,0.17,0,0,0.05,0,0,0,0,304,4820.00,SPXW231208P04820000,0,0,212.1,220.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04825000,0.07,0,0,0.05,0,0,0,0,375,4825.00,SPXW231208P04825000,0,0,217.1,225.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04830000,0.05,0,0,0.05,0,0,0,0,1100,4830.00,SPXW231208P04830000,0,0,222.1,229.8,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04840000,0.05,0,0,0.05,0,0,0,0,236,4840.00,SPXW231208P04840000,0,0,232.1,240.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04850000,0.05,0,0,0.05,0,0,0,0,1921,4850.00,SPXW231208P04850000,287.61,0,242.1,250.6,0,0,0,0,1
Fri Dec 08 2023,SPXW231208C04860000,0,0,0,0.05,0,0,0,0,0,4860.00,SPXW231208P04860000,0,0,252.1,260.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04870000,0.05,0,0,0.05,0,0,0,0,11,4870.00,SPXW231208P04870000,0,0,262.1,270.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04875000,0,0,0,0.05,0,0,0,0,0,4875.00,SPXW231208P04875000,295.28,4.68,267.1,275.6,1,0,0,0,0
Fri Dec 08 2023,SPXW231208C04880000,0,0,0,0.05,0,0,0,0,0,4880.00,SPXW231208P04880000,296.08,0.48,272.1,279.8,1,0,0,0,0
Fri Dec 08 2023,SPXW231208C04890000,0,0,0,0.05,0,0,0,0,0,4890.00,SPXW231208P04890000,0,0,282.1,290.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04900000,0.05,0,0,0.05,0,0,0,0,2665,4900.00,SPXW231208P04900000,295.37,-20.18,292.1,300.6,7,0,0,0,7
Fri Dec 08 2023,SPXW231208C04910000,0.05,0,0,0.05,0,0,0,0,12,4910.00,SPXW231208P04910000,0,0,302.1,310.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04925000,0.05,0,0,0.05,0,0,0,0,17,4925.00,SPXW231208P04925000,0,0,317.1,325.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C04950000,0.05,0,0,0.05,0,0,0,0,462,4950.00,SPXW231208P04950000,358.05,-7.45,342.1,350.6,3,0,0,0,3
Fri Dec 08 2023,SPXW231208C04975000,0,0,0,0.05,0,0,0,0,0,4975.00,SPXW231208P04975000,0,0,367.1,375.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C05000000,0.03,0,0,0.05,0,0,0,0,1309,5000.00,SPXW231208P05000000,409.68,-6.82,392.1,400.6,3,0,0,0,1028
Fri Dec 08 2023,SPXW231208C05050000,0,0,0,0.05,0,0,0,0,0,5050.00,SPXW231208P05050000,444.43,-22.17,442.1,450.6,5,0,0,0,5
Fri Dec 08 2023,SPXW231208C05100000,0,0,0,0.05,0,0,0,0,0,5100.00,SPXW231208P05100000,0,0,492.1,500.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C05150000,0,0,0,0.05,0,0,0,0,0,5150.00,SPXW231208P05150000,0,0,542.1,550.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C05200000,0.05,0,0,0.05,0,0,0,0,128,5200.00,SPXW231208P05200000,636.66,0,592.1,600.6,0,0,0,0,1
Fri Dec 08 2023,SPXW231208C05400000,0.05,0,0,0.05,0,0,0,0,206,5400.00,SPXW231208P05400000,0,0,792.1,800.6,0,0,0,0,0
Fri Dec 08 2023,SPXW231208C05600000,0,0,0,0.05,0,0,0,0,0,5600.00,SPXW231208P05600000,0,0,992.1,1000.6,0,0,0,0,0
Mon Dec 11 2023,SPXW231211C01200000,0,0,3399.6,3405.7,0,5.2726,0.9996,0,0,1200.00,SPXW231211P01200000,0,0,0,0.05,0,4.0996,0,0,0
Mon Dec 11 2023,SPXW231211C01400000,0,0,3199.6,3205.7,0,4.6598,0.9996,0,0,1400.00,SPXW231211P01400000,0,0,0,0.05,0,3.6389,0,0,0
Mon Dec 11 2023,SPXW231211C01600000,0,0,2999.6,3005.8,0,4.1317,0.9996,0,0,1600.00,SPXW231211P01600000,0,0,0,0.05,0,3.2406,0,0,0
Mon Dec 11 2023,SPXW231211C01800000,0,0,2799.7,2805.8,0,3.6382,0.9996,0,0,1800.00,SPXW231211P01800000,0.07,0,0,0.05,0,2.8896,0,0,3
Mon Dec 11 2023,SPXW231211C02000000,0,0,2599.7,2605.8,0,3.2541,0.9996,0,0,2000.00,SPXW231211P02000000,0.05,0,0,0.05,0,2.5757,-0.0001,0,1
Mon Dec 11 2023,SPXW231211C02200000,0,0,2399.8,2405.6,0,2.7922,0.9996,0,2,2200.00,SPXW231211P02200000,0.05,0,0,0.05,0,2.2918,-0.0001,0,12
Mon Dec 11 2023,SPXW231211C02400000,0,0,2199.8,2205.8,0,2.4864,0.9996,0,0,2400.00,SPXW231211P02400000,0.07,0,0,0.05,0,2.0324,-0.0001,0,15
Mon Dec 11 2023,SPXW231211C02600000,0,0,1999.8,2005.8,0,2.1445,0.9995,0,0,2600.00,SPXW231211P02600000,0.05,0,0,0.05,0,1.7927,-0.0002,0,49
Mon Dec 11 2023,SPXW231211C02800000,0,0,1799.9,1805.7,0,1.8573,0.9995,0,0,2800.00,SPXW231211P02800000,0.05,0,0,0.05,0,1.5705,-0.0002,0,106
Mon Dec 11 2023,SPXW231211C03000000,0,0,1600.1,1605.9,0,1.5515,0.9994,0,0,3000.00,SPXW231211P03000000,0.05,0,0,0.05,0,1.3628,-0.0003,0,379
Mon Dec 11 2023,SPXW231211C03200000,0,0,1400.1,1405.9,0,1.3387,0.9993,0,0,3200.00,SPXW231211P03200000,0.05,0,0,0.05,0,1.1678,-0.0004,0,220
Mon Dec 11 2023,SPXW231211C03300000,0,0,1300.1,1305.9,0,1.1987,0.9993,0,0,3300.00,SPXW231211P03300000,0.05,0,0,0.05,0,1.0743,-0.0004,0,304
Mon Dec 11 2023,SPXW231211C03400000,0,0,1200.1,1205.9,0,1.1019,0.9992,0,0,3400.00,SPXW231211P03400000,0.05,0,0,0.05,0,0.9832,-0.0004,0,1113
Mon Dec 11 2023,SPXW231211C03450000,0,0,1150,1155.8,0,1.034,0.9992,0,0,3450.00,SPXW231211P03450000,0.05,0,0,0.05,0,0.9383,-0.0005,0,834
Mon Dec 11 2023,SPXW231211C03500000,1061.92,0,1100,1106,0,0.8821,0.9991,0,0,3500.00,SPXW231211P03500000,0.05,0,0,0.05,0,0.8942,-0.0005,0,2234
Mon Dec 11 2023,SPXW231211C03550000,0,0,1050.1,1055.8,0,0,0.9991,0,0,3550.00,SPXW231211P03550000,0.05,0,0,0.05,0,0.8506,-0.0006,0,3484
Mon Dec 11 2023,SPXW231211C03600000,0,0,1000.2,1006,0,0,0.9991,0,0,3600.00,SPXW231211P03600000,0.05,0,0,0.05,0,0.8076,-0.0006,0,2075
Mon Dec 11 2023,SPXW231211C03650000,0,0,950.2,956,0,0.8073,0.999,0,0,3650.00,SPXW231211P03650000,0.05,0,0,0.05,0,0.7653,-0.0006,0,2496
Mon Dec 11 2023,SPXW231211C03700000,879.48,0,900.2,906,0,0.7316,0.999,0,1,3700.00,SPXW231211P03700000,0.05,0,0,0.05,0,0.7232,-0.0007,0,15487
Mon Dec 11 2023,SPXW231211C03750000,0,0,850.2,856,0,0.6258,0.9989,0,0,3750.00,SPXW231211P03750000,0.07,0,0,0.05,0,0.6815,-0.0008,0,2747
Mon Dec 11 2023,SPXW231211C03800000,0,0,800.1,806,0,0,0.9988,0,0,3800.00,SPXW231211P03800000,0.05,0,0,0.05,0,0.6403,-0.0008,0,17234
Mon Dec 11 2023,SPXW231211C03850000,548.49,0,750.1,756.1,0,0,0.9988,0,1,3850.00,SPXW231211P03850000,0.05,0,0,0.05,0,0.5995,-0.0009,0,12509
Mon Dec 11 2023,SPXW231211C03875000,0,0,725.1,731.1,0,0,0.9987,0,0,3875.00,SPXW231211P03875000,0.05,0,0,0.05,0,0.5792,-0.0009,0,128
Mon Dec 11 2023,SPXW231211C03900000,0,0,700.2,706.1,0,0,0.9987,0,0,3900.00,SPXW231211P03900000,0.1,0,0,0.05,0,0.559,-0.001,0,2097
Mon Dec 11 2023,SPXW231211C03925000,0,0,675.1,681.1,0,0,0.9986,0,0,3925.00,SPXW231211P03925000,0.1,0,0,0.05,0,0.5389,-0.001,0,146
Mon Dec 11 2023,SPXW231211C03950000,0,0,650.1,656.1,0,0,0.9986,0,0,3950.00,SPXW231211P03950000,0.1,0,0,0.05,0,0.5189,-0.0011,0,2176
Mon Dec 11 2023,SPXW231211C03975000,0,0,625.1,630.9,0,0,0.9985,0,0,3975.00,SPXW231211P03975000,0,0,0,0.05,0,0.499,-0.0011,0,0
Mon Dec 11 2023,SPXW231211C04000000,555.13,0,600.1,605.9,0,0,0.9985,0,2300,4000.00,SPXW231211P04000000,0.05,-0.025,0,0.05,39,0.479,-0.0012,0,3343
Mon Dec 11 2023,SPXW231211C04025000,0,0,575.1,580.9,0,0,0.9984,0,0,4025.00,SPXW231211P04025000,0.05,-0.025,0,0.1,445,0.4846,-0.0013,0,571
Mon Dec 11 2023,SPXW231211C04050000,0,0,550.1,556.1,0,0,0.9983,0,1,4050.00,SPXW231211P04050000,0.05,-0.05,0.05,0.1,2629,0.4639,-0.0013,0,1015
Mon Dec 11 2023,SPXW231211C04070000,532.77,0,530.1,536.1,0,0,0.9983,0,0,4070.00,SPXW231211P04070000,0.05,-0.05,0,0.1,462,0.4475,-0.0014,0,507
Mon Dec 11 2023,SPXW231211C04075000,533.83,23.98,525.1,531.1,1,0,0.9983,0,0,4075.00,SPXW231211P04075000,0.05,-0.05,0.05,0.1,3191,0.4434,-0.0014,0,227
Mon Dec 11 2023,SPXW231211C04080000,0,0,520.1,526.1,0,0,0.9982,0,0,4080.00,SPXW231211P04080000,0.05,-0.05,0,0.1,290,0.4393,-0.0014,0,146
Mon Dec 11 2023,SPXW231211C04090000,0,0,510.1,516.1,0,0,0.9982,0,0,4090.00,SPXW231211P04090000,0.05,-0.05,0,0.1,256,0.4311,-0.0014,0,150
Mon Dec 11 2023,SPXW231211C04100000,306.99,0,500.1,506.1,0,0,0.9982,0,1,4100.00,SPXW231211P04100000,0.05,-0.05,0.05,0.1,2244,0.4229,-0.0015,0,784
Mon Dec 11 2023,SPXW231211C04110000,0,0,490.2,496.1,0,0,0.9982,0,0,4110.00,SPXW231211P04110000,0.05,-0.075,0,0.1,35,0.4292,-0.0015,0,34
Mon Dec 11 2023,SPXW231211C04120000,0,0,480.1,486.1,0,0,0.9981,0,0,4120.00,SPXW231211P04120000,0.05,-0.075,0,0.1,21,0.4065,-0.0016,0,105
Mon Dec 11 2023,SPXW231211C04125000,0,0,475.3,481.2,0,0,0.9981,0,0,4125.00,SPXW231211P04125000,0.05,-0.075,0.05,0.1,650,0.4024,-0.0016,0,176
Mon Dec 11 2023,SPXW231211C04130000,0,0,470.3,476.2,0,0,0.9981,0,0,4130.00,SPXW231211P04130000,0.05,-0.075,0,0.1,149,0.3983,-0.0016,0,264
Mon Dec 11 2023,SPXW231211C04140000,456.09,11.19,460.2,466.1,5,0,0.998,0,0,4140.00,SPXW231211P04140000,0.05,-0.075,0.05,0.1,1333,0.3902,-0.0016,0,332
Mon Dec 11 2023,SPXW231211C04150000,284.4,0,450.2,456.1,0,0,0.998,0,3,4150.00,SPXW231211P04150000,0.05,-0.075,0.05,0.1,569,0.382,-0.0017,0,1401
Mon Dec 11 2023,SPXW231211C04160000,430.4,5.5,440.2,446.1,10,0,0.998,0,1,4160.00,SPXW231211P04160000,0.1,-0.025,0.05,0.1,1,0.3739,-0.0017,0,205
Mon Dec 11 2023,SPXW231211C04170000,414.25,0,430.2,435.9,0,0,0.9979,0,3,4170.00,SPXW231211P04170000,0.05,-0.075,0.05,0.1,10,0.3658,-0.0018,0,141
Mon Dec 11 2023,SPXW231211C04175000,237.29,0,425.2,430.9,0,0,0.9979,0,1,4175.00,SPXW231211P04175000,0.05,-0.075,0.05,0.1,153,0.3617,-0.0018,0,1055
Mon Dec 11 2023,SPXW231211C04180000,400.33,0,420.3,425.9,0,0,0.9979,0,2,4180.00,SPXW231211P04180000,0.05,-0.075,0.05,0.1,381,0.3576,-0.0018,0,49
Mon Dec 11 2023,SPXW231211C04190000,419.89,24.94,410.3,416.1,1,0,0.9978,0,2,4190.00,SPXW231211P04190000,0.07,-0.08,0.05,0.1,80,0.3495,-0.0019,0,617
Mon Dec 11 2023,SPXW231211C04200000,405.03,20.08,400.2,406.1,7,0,0.9978,0,2,4200.00,SPXW231211P04200000,0.1,-0.05,0.05,0.1,3746,0.3414,-0.0019,0,825
Mon Dec 11 2023,SPXW231211C04210000,394.81,19.86,390.2,396.1,5,0,0.9977,0,1,4210.00,SPXW231211P04210000,0.07,-0.08,0.05,0.1,36,0.3333,-0.002,0,205
Mon Dec 11 2023,SPXW231211C04220000,384.33,19.43,380.2,386.1,2,0,0.9976,0,2,4220.00,SPXW231211P04220000,0.07,-0.08,0.05,0.1,14,0.3252,-0.002,0,62
Mon Dec 11 2023,SPXW231211C04225000,0,0,375.2,381.1,0,0,0.9976,0,0,4225.00,SPXW231211P04225000,0.05,-0.125,0.05,0.1,115,0.321,-0.0021,0,425
Mon Dec 11 2023,SPXW231211C04230000,144.1,0,370.2,376.1,0,0,0.9976,0,1,4230.00,SPXW231211P04230000,0.1,-0.075,0.05,0.1,502,0.317,-0.0021,0,289
Mon Dec 11 2023,SPXW231211C04240000,347.08,2.18,360.2,366.1,2,0,0.9975,0,5,4240.00,SPXW231211P04240000,0.1,-0.075,0.05,0.15,758,0.3089,-0.0022,0,170
Mon Dec 11 2023,SPXW231211C04250000,327.02,0,350.3,356.1,0,0,0.9974,0,2,4250.00,SPXW231211P04250000,0.1,-0.075,0.05,0.1,1317,0.3008,-0.0022,0,421
Mon Dec 11 2023,SPXW231211C04260000,346.64,21.64,340.3,346.1,3,0,0.9974,0.0001,1,4260.00,SPXW231211P04260000,0.1,-0.075,0.05,0.15,1751,0.3036,-0.0023,0.0001,79
Mon Dec 11 2023,SPXW231211C04270000,0,0,330.3,336.1,0,0,0.9973,0.0001,0,4270.00,SPXW231211P04270000,0.1,-0.075,0.05,0.15,619,0.2953,-0.0024,0.0001,291
Mon Dec 11 2023,SPXW231211C04275000,312.8,0,325.3,331.1,0,0,0.9972,0.0001,17,4275.00,SPXW231211P04275000,0.05,-0.125,0.05,0.15,287,0.2911,-0.0024,0.0001,546
Mon Dec 11 2023,SPXW231211C04280000,311.48,6.48,320.3,326.1,6,0,0.9972,0.0001,221,4280.00,SPXW231211P04280000,0.1,-0.075,0.05,0.15,112,0.2869,-0.0024,0.0001,36
Mon Dec 11 2023,SPXW231211C04285000,285.2,0,315.3,321.1,0,0,0.9972,0.0001,22,4285.00,SPXW231211P04285000,0.1,-0.075,0.05,0.15,760,0.2828,-0.0025,0.0001,624
Mon Dec 11 2023,SPXW231211C04290000,306.21,11.21,310.3,316.1,21,0,0.9971,0.0001,214,4290.00,SPXW231211P04290000,0.1,-0.075,0.05,0.15,2335,0.2862,-0.0026,0.0001,267
Mon Dec 11 2023,SPXW231211C04295000,302.05,12.05,305.3,311.1,7,0,0.9971,0.0001,3,4295.00,SPXW231211P04295000,0.1,-0.075,0.05,0.15,2677,0.2744,-0.0026,0.0001,558
Mon Dec 11 2023,SPXW231211C04300000,305.38,20.33,300.3,306.1,50,0,0.997,0.0001,37,4300.00,SPXW231211P04300000,0.1,-0.075,0.05,0.1,3439,0.2703,-0.0026,0.0001,1270
Mon Dec 11 2023,SPXW231211C04305000,300.98,20.93,295.2,301.1,20,0,0.997,0.0001,20,4305.00,SPXW231211P04305000,0.1,-0.075,0.05,0.15,892,0.2661,-0.0027,0.0001,348
Mon Dec 11 2023,SPXW231211C04310000,296.83,21.78,290.2,296.1,17,0,0.9969,0.0001,17,4310.00,SPXW231211P04310000,0.1,-0.075,0.05,0.15,25,0.2619,-0.0027,0.0001,686
Mon Dec 11 2023,SPXW231211C04315000,294.48,24.43,285.2,291.2,22,0,0.9969,0.0001,20,4315.00,SPXW231211P04315000,0.1,-0.075,0.05,0.15,1480,0.2649,-0.0028,0.0001,738
Mon Dec 11 2023,SPXW231211C04320000,285.59,20.54,280.2,286.2,1,0,0.9968,0.0001,12,4320.00,SPXW231211P04320000,0.1,-0.075,0.1,0.15,1369,0.2606,-0.0029,0.0001,407
Mon Dec 11 2023,SPXW231211C04325000,280.33,20.28,275.2,281.2,6,0,0.9968,0.0001,15,4325.00,SPXW231211P04325000,0.1,-0.1,0.1,0.15,636,0.2564,-0.0029,0.0001,1405
Mon Dec 11 2023,SPXW231211C04330000,278.43,23.48,270.3,276.2,25,0,0.9967,0.0001,15,4330.00,SPXW231211P04330000,0.1,-0.1,0.1,0.15,391,0.2521,-0.003,0.0001,757
Mon Dec 11 2023,SPXW231211C04335000,245.63,0,265.3,271.2,0,0,0.9966,0.0001,8,4335.00,SPXW231211P04335000,0.1,-0.1,0.1,0.15,587,0.2478,-0.003,0.0001,644
Mon Dec 11 2023,SPXW231211C04340000,255.25,10.25,260.3,266.2,4,0,0.9966,0.0001,16,4340.00,SPXW231211P04340000,0.1,-0.1,0.1,0.15,496,0.2436,-0.0031,0.0001,342
Mon Dec 11 2023,SPXW231211C04345000,261.53,21.43,255.3,261.2,30,0,0.9965,0.0001,10,4345.00,SPXW231211P04345000,0.08,-0.12,0.1,0.15,609,0.2393,-0.0032,0.0001,733
Mon Dec 11 2023,SPXW231211C04350000,255.09,19.99,250.3,256.2,34,0,0.9964,0.0001,15,4350.00,SPXW231211P04350000,0.1,-0.1,0.1,0.15,1512,0.235,-0.0032,0.0001,3694
Mon Dec 11 2023,SPXW231211C04355000,251.02,20.92,245.3,251.2,12,0,0.9963,0.0001,30,4355.00,SPXW231211P04355000,0.15,-0.05,0.1,0.15,3,0.2307,-0.0033,0.0001,94
Mon Dec 11 2023,SPXW231211C04360000,210.92,0,240.3,246.2,0,0,0.9962,0.0001,52,4360.00,SPXW231211P04360000,0.1,-0.1,0.1,0.15,30,0.2264,-0.0034,0.0001,1986
Mon Dec 11 2023,SPXW231211C04365000,192.74,0,235.3,241.2,0,0,0.9962,0.0001,23,4365.00,SPXW231211P04365000,0.12,-0.105,0.1,0.15,492,0.2222,-0.0035,0.0001,1472
Mon Dec 11 2023,SPXW231211C04370000,232.77,17.67,230.3,236.2,23,0,0.9961,0.0001,26,4370.00,SPXW231211P04370000,0.1,-0.125,0.1,0.15,363,0.2179,-0.0036,0.0001,408
Mon Dec 11 2023,SPXW231211C04375000,197.71,0,225.3,231.2,0,0,0.996,0.0001,14,4375.00,SPXW231211P04375000,0.07,-0.155,0.1,0.15,1372,0.2136,-0.0037,0.0001,3368
Mon Dec 11 2023,SPXW231211C04380000,201.69,0,220.2,226.2,0,0,0.9959,0.0001,28,4380.00,SPXW231211P04380000,0.1,-0.125,0.1,0.15,276,0.2093,-0.0038,0.0001,146
Mon Dec 11 2023,SPXW231211C04385000,220.09,19.94,215.2,221.2,2,0,0.9958,0.0001,2,4385.00,SPXW231211P04385000,0.1,-0.125,0.1,0.15,157,0.205,-0.0039,0.0001,2997
Mon Dec 11 2023,SPXW231211C04390000,204.51,9.46,210.2,216.2,5,0,0.9957,0.0001,135,4390.00,SPXW231211P04390000,0.15,-0.075,0.1,0.15,694,0.2007,-0.004,0.0001,152
Mon Dec 11 2023,SPXW231211C04395000,210.6,20.55,205.2,211.2,12,0,0.9956,0.0001,2,4395.00,SPXW231211P04395000,0.1,-0.15,0.1,0.15,2057,0.1964,-0.0041,0.0001,391
Mon Dec 11 2023,SPXW231211C04400000,205.95,20.8,200.2,206,13,0,0.9954,0.0002,1410,4400.00,SPXW231211P04400000,0.1,-0.125,0.1,0.15,926,0.1921,-0.0042,0.0001,1581
